index,qrCode,location,irrigationProvided,nitrogenTreatment,poundsOfNitrogenPerAcre,experiment,plotLength,block,row,range,plotNumber,genotype,plantingDate,totalStandCount,daysToAnthesis,GDDToAnthesis,yieldPerAcre
368,22-A-1585147,Ames,0,Low,75,4233,17.5,1,10,8,1585147,PHK56 X LH198,2022-05-23,57,NA,NA,173.97
401,22-A-1585181,Ames,0,Low,75,4233,17.5,1,4,13,1585181,PHK56 X LH82,2022-05-23,59,NA,NA,171.52
482,22-A-1585269,Ames,0,Low,75,4233,17.5,2,9,19,1585269,PHK56 X LH82,2022-05-23,63,NA,NA,153.73
426,22-A-1585208,Ames,0,Low,75,4233,17.5,2,5,15,1585208,PHK56 X PHJ89,2022-05-23,53,NA,NA,166.84
343,22-A-1585120,Ames,0,Low,75,4233,17.5,1,7,5,1585120,PHK56 X PHJ89,2022-05-23,34,NA,NA,143.86
395,22-A-1585175,Ames,0,Low,75,4233,17.5,1,6,12,1585175,PHK56 X W606S,2022-05-23,59,NA,NA,164.72
477,22-A-1585263,Ames,0,Low,75,4233,17.5,2,9,23,1585263,PHK56 X W606S,2022-05-23,49,NA,NA,184.89
448,22-A-1585232,Ames,0,Low,75,4233,17.5,2,4,18,1585232,PHK76 X 3IIH6,2022-05-23,65,NA,NA,148.68
366,22-A-1585144,Ames,0,Low,75,4233,17.5,1,7,8,1585144,PHK76 X 3IIH6,2022-05-23,59,NA,NA,155.53
466,22-A-1585251,Ames,0,Low,75,4233,17.5,2,3,18,1585251,PHK76 X LH145,2022-05-23,57,NA,NA,86.79
384,22-A-1585163,Ames,0,Low,75,4233,17.5,1,10,10,1585163,PHK76 X LH145,2022-05-23,56,NA,NA,127.82
411,22-A-1585191,Ames,0,Low,75,4233,17.5,2,4,16,1585191,PHK76 X LH198,2022-05-23,56,NA,NA,116.21
327,22-A-1585103,Ames,0,Low,75,4233,17.5,1,6,3,1585103,PHK76 X LH198,2022-05-23,65,NA,NA,172.04
471,22-A-1585257,Ames,0,Low,75,4233,17.5,2,4,14,1585257,PHK76 X LH82,2022-05-23,62,NA,NA,151.74
389,22-A-1585169,Ames,0,Low,75,4233,17.5,1,8,11,1585169,PHK76 X LH82,2022-05-23,61,NA,NA,168.7
381,22-A-1585160,Ames,0,Low,75,4233,17.5,1,7,10,1585160,PHK76 X W606S,2022-05-23,46,NA,NA,137.71
463,22-A-1585248,Ames,0,Low,75,4233,17.5,2,7,18,1585248,PHK76 X W606S,2022-05-23,52,NA,NA,107.3
462,22-A-1585247,Ames,0,Low,75,4233,17.5,2,4,15,1585247,PHN46 X PHB47,2022-05-23,58,NA,NA,147.61
380,22-A-1585159,Ames,0,Low,75,4233,17.5,1,6,10,1585159,PHN46 X PHB47,2022-05-23,54,NA,NA,160.22
350,22-A-1585128,Ames,0,Low,75,4233,17.5,1,7,6,1585128,PHN46 X PHK56,2022-05-23,52,NA,NA,142.69
433,22-A-1585216,Ames,0,Low,75,4233,17.5,2,7,20,1585216,PHN46 X PHK56,2022-05-23,52,NA,NA,163.93
399,22-A-1585179,Ames,0,Low,75,4233,17.5,1,10,12,1585179,PHN46 X W606S,2022-05-23,48,NA,NA,164.92
480,22-A-1585267,Ames,0,Low,75,4233,17.5,2,10,19,1585267,PHN46 X W606S,2022-05-23,47,NA,NA,154.26
472,22-A-1585258,Ames,0,Low,75,4233,17.5,2,4,22,1585258,PHP02 X LH145,2022-05-23,65,NA,NA,69.68
390,22-A-1585170,Ames,0,Low,75,4233,17.5,1,9,11,1585170,PHP02 X LH145,2022-05-23,48,NA,NA,125.59
464,22-A-1585249,Ames,0,Low,75,4233,17.5,2,5,16,1585249,PHP02 X LH185,2022-05-23,62,NA,NA,145.92
382,22-A-1585161,Ames,0,Low,75,4233,17.5,1,8,10,1585161,PHP02 X LH185,2022-05-23,56,NA,NA,170.07
335,22-A-1585111,Ames,0,Low,75,4233,17.5,1,6,4,1585111,PHP02 X LH198,2022-05-23,59,NA,NA,163.3
418,22-A-1585199,Ames,0,Low,75,4233,17.5,2,6,17,1585199,PHP02 X LH198,2022-05-23,61,NA,NA,114.85
454,22-A-1585239,Ames,0,Low,75,4233,17.5,2,4,21,1585239,PHP02 X LH82,2022-05-23,60,NA,NA,99.6
372,22-A-1585151,Ames,0,Low,75,4233,17.5,1,6,9,1585151,PHP02 X LH82,2022-05-23,63,NA,NA,153.95
377,22-A-1585156,Ames,0,Low,75,4233,17.5,1,3,10,1585156,PHP02 X PHB47,2022-05-23,56,NA,NA,115.15
459,22-A-1585244,Ames,0,Low,75,4233,17.5,2,10,16,1585244,PHP02 X PHB47,2022-05-23,57,NA,NA,123.1
402,22-A-1585182,Ames,0,Low,75,4233,17.5,1,5,13,1585182,PHP02 X PHG47,2022-05-23,61,NA,NA,171.53
483,22-A-1585270,Ames,0,Low,75,4233,17.5,2,8,17,1585270,PHP02 X PHG47,2022-05-23,65,NA,NA,142.83
447,22-A-1585231,Ames,0,Low,75,4233,17.5,2,3,17,1585231,PHP02 X PHJ89,2022-05-23,59,NA,NA,117.75
365,22-A-1585143,Ames,0,Low,75,4233,17.5,1,6,8,1585143,PHP02 X PHJ89,2022-05-23,64,NA,NA,183.33
478,22-A-1585265,Ames,0,Low,75,4233,17.5,2,6,18,1585265,PHP02 X PHK56,2022-05-23,68,NA,NA,165.13
397,22-A-1585177,Ames,0,Low,75,4233,17.5,1,8,12,1585177,PHP02 X PHK56,2022-05-23,59,NA,NA,195.96
465,22-A-1585250,Ames,0,Low,75,4233,17.5,2,8,22,1585250,PHP02 X PHK76,2022-05-23,62,NA,NA,149.42
383,22-A-1585162,Ames,0,Low,75,4233,17.5,1,9,10,1585162,PHP02 X PHK76,2022-05-23,61,NA,NA,168.88
400,22-A-1585180,Ames,0,Low,75,4233,17.5,1,3,13,1585180,PHP02 X PHN46,2022-05-23,56,NA,NA,125.56
481,22-A-1585268,Ames,0,Low,75,4233,17.5,2,9,18,1585268,PHP02 X PHN46,2022-05-23,53,NA,NA,117.95
407,22-A-1585187,Ames,0,Low,75,4233,17.5,1,10,13,1585187,PHP02 X W606S,2022-05-23,59,NA,NA,163.96
486,22-A-1585275,Ames,0,Low,75,4233,17.5,2,10,20,1585275,PHP02 X W606S,2022-05-23,55,NA,NA,157.67
369,22-A-1585148,Ames,0,Low,75,4233,17.5,1,3,9,1585148,PHT69 X 3IIH6,2022-05-23,64,NA,NA,151.84
451,22-A-1585236,Ames,0,Low,75,4233,17.5,2,10,21,1585236,PHT69 X 3IIH6,2022-05-23,59,NA,NA,163.79
431,22-A-1585214,Ames,0,Low,75,4233,17.5,2,4,20,1585214,PHW52 X LH185,2022-05-23,62,NA,NA,95.15
348,22-A-1585126,Ames,0,Low,75,4233,17.5,1,5,6,1585126,PHW52 X LH185,2022-05-23,64,NA,NA,124.66
417,22-A-1585198,Ames,0,Low,75,4233,17.5,2,3,19,1585198,PHW52 X PHM49,2022-05-23,63,NA,NA,76.95
334,22-A-1585110,Ames,0,Low,75,4233,17.5,1,5,4,1585110,PHW52 X PHM49,2022-05-23,68,NA,NA,141.29
339,22-A-1585115,Ames,0,Low,75,4233,17.5,1,10,4,1585115,PHW52 X PHN82,2022-05-23,56,NA,NA,193.63
422,22-A-1585203,Ames,0,Low,75,4233,17.5,2,10,23,1585203,PHW52 X PHN82,2022-05-23,60,NA,NA,170.8
438,22-A-1585221,Ames,0,Low,75,4233,17.5,2,3,16,1585221,PHW52 X PHZ51,2022-05-23,66,NA,NA,114.57
355,22-A-1585133,Ames,0,Low,75,4233,17.5,1,4,7,1585133,PHW52 X PHZ51,2022-05-23,55,NA,NA,146.19
347,22-A-1585125,Ames,0,Low,75,4233,17.5,1,4,6,1585125,PHZ51 X LH145,2022-05-23,58,NA,NA,131.97
430,22-A-1585213,Ames,0,Low,75,4233,17.5,2,5,21,1585213,PHZ51 X LH145,2022-05-23,68,NA,NA,74.27
479,22-A-1585266,Ames,0,Low,75,4233,17.5,2,6,14,1585266,PIONEER 1311 AMXT,2022-05-23,57,NA,NA,141.97
398,22-A-1585178,Ames,0,Low,75,4233,17.5,1,9,12,1585178,PIONEER 1311 AMXT,2022-05-23,60,NA,NA,221.49
387,22-A-1585167,Ames,0,Low,75,4233,17.5,1,6,11,1585167,PIONEER P0589 AMXT,2022-05-23,63,NA,NA,182
469,22-A-1585255,Ames,0,Low,75,4233,17.5,2,6,24,1585255,PIONEER P0589 AMXT,2022-05-23,52,NA,NA,134.83
336,22-A-1585112,Ames,0,Low,75,4233,17.5,1,7,4,1585112,SYNGENTA NK0760-3111,2022-05-23,66,NA,NA,167.43
419,22-A-1585200,Ames,0,Low,75,4233,17.5,2,7,17,1585200,SYNGENTA NK0760-3111,2022-05-23,69,NA,NA,151.07
371,22-A-1585150,Ames,0,Low,75,4233,17.5,1,5,9,1585150,WF9 X H95,2022-05-23,62,NA,NA,135.85
453,22-A-1585238,Ames,0,Low,75,4233,17.5,2,5,19,1585238,WF9 X H95,2022-05-23,70,NA,NA,66.18
628,22-C-1584492,Crawfordsville,0,Low,75,4352,17.5,2,2,5,1584492,2369 X 3IIH6,2022-05-11,63,NA,NA,146.85
547,22-C-1584404,Crawfordsville,0,Low,75,4352,17.5,1,8,20,1584404,2369 X 3IIH6,2022-05-11,60,NA,NA,147.65
514,22-C-1584371,Crawfordsville,0,Low,75,4352,17.5,1,7,16,1584371,2369 X LH123HT,2022-05-11,64,NA,NA,177.71
596,22-C-1584459,Crawfordsville,0,Low,75,4352,17.5,2,7,9,1584459,2369 X LH123HT,2022-05-11,60,NA,NA,166.65
541,22-C-1584398,Crawfordsville,0,Low,75,4352,17.5,1,2,20,1584398,2369 X PHN82,2022-05-11,61,NA,NA,157.69
622,22-C-1584486,Crawfordsville,0,Low,75,4352,17.5,2,4,12,1584486,2369 X PHN82,2022-05-11,65,NA,NA,187.79
522,22-C-1584379,Crawfordsville,0,Low,75,4352,17.5,1,7,17,1584379,2369 X PHP02,2022-05-11,54,NA,NA,155.95
604,22-C-1584467,Crawfordsville,0,Low,75,4352,17.5,2,8,4,1584467,2369 X PHP02,2022-05-11,58,NA,NA,126.68
635,22-C-1584501,Crawfordsville,0,Low,75,4352,17.5,2,2,7,1584501,2369 X PHZ51,2022-05-11,65,NA,NA,131.06
555,22-C-1584413,Crawfordsville,0,Low,75,4352,17.5,1,9,21,1584413,2369 X PHZ51,2022-05-11,62,NA,NA,121.64
610,22-C-1584474,Crawfordsville,0,Low,75,4352,17.5,2,2,10,1584474,2FACC X 3IIH6,2022-05-11,64,NA,NA,162.19
529,22-C-1584386,Crawfordsville,0,Low,75,4352,17.5,1,6,18,1584386,2FACC X 3IIH6,2022-05-11,69,NA,NA,187.22
620,22-C-1584484,Crawfordsville,0,Low,75,4352,17.5,2,5,6,1584484,4N506 X 3IIH6,2022-05-11,37,NA,NA,148.28
539,22-C-1584396,Crawfordsville,0,Low,75,4352,17.5,1,8,19,1584396,4N506 X 3IIH6,2022-05-11,62,NA,NA,138.96
629,22-C-1584493,Crawfordsville,0,Low,75,4352,17.5,2,8,10,1584493,B105 X 3IIH6,2022-05-11,61,NA,NA,140.93
548,22-C-1584405,Crawfordsville,0,Low,75,4352,17.5,1,9,20,1584405,B105 X 3IIH6,2022-05-11,58,NA,NA,148.22
627,22-C-1584491,Crawfordsville,0,Low,75,4352,17.5,2,6,3,1584491,B14A X MO17,2022-05-11,65,NA,NA,171.69
546,22-C-1584403,Crawfordsville,0,Low,75,4352,17.5,1,7,20,1584403,B14A X MO17,2022-05-11,70,NA,NA,184.88
505,22-C-1584362,Crawfordsville,0,Low,75,4352,17.5,1,6,15,1584362,B37 X H95,2022-05-11,69,NA,NA,127
588,22-C-1584450,Crawfordsville,0,Low,75,4352,17.5,2,6,5,1584450,B37 X H95,2022-05-11,63,NA,NA,126.22
534,22-C-1584391,Crawfordsville,0,Low,75,4352,17.5,1,3,19,1584391,B37 X MO17,2022-05-11,58,NA,NA,160.94
615,22-C-1584479,Crawfordsville,0,Low,75,4352,17.5,2,3,12,1584479,B37 X MO17,2022-05-11,63,NA,NA,179.28
504,22-C-1584361,Crawfordsville,0,Low,75,4352,17.5,1,5,15,1584361,B37 X OH43,2022-05-11,61,NA,NA,121.84
587,22-C-1584449,Crawfordsville,0,Low,75,4352,17.5,2,7,4,1584449,B37 X OH43,2022-05-11,64,NA,NA,123.82
640,22-C-1584507,Crawfordsville,0,Low,75,4352,17.5,2,5,7,1584507,B73 X 3IIH6,2022-05-11,57,NA,NA,184.86
561,22-C-1584419,Crawfordsville,0,Low,75,4352,17.5,1,7,22,1584419,B73 X 3IIH6,2022-05-11,62,NA,NA,170.44
537,22-C-1584394,Crawfordsville,0,Low,75,4352,17.5,1,6,19,1584394,B73 X MO17,2022-05-11,62,NA,NA,194.93
618,22-C-1584482,Crawfordsville,0,Low,75,4352,17.5,2,9,7,1584482,B73 X MO17,2022-05-11,62,NA,NA,163.12
621,22-C-1584485,Crawfordsville,0,Low,75,4352,17.5,2,6,10,1584485,B73 X PHM49,2022-05-11,66,NA,NA,197.93
540,22-C-1584397,Crawfordsville,0,Low,75,4352,17.5,1,9,19,1584397,B73 X PHM49,2022-05-11,61,NA,NA,174.06
595,22-C-1584458,Crawfordsville,0,Low,75,4352,17.5,2,5,9,1584458,B73 X PHN82,2022-05-11,61,NA,NA,183.49
513,22-C-1584370,Crawfordsville,0,Low,75,4352,17.5,1,6,16,1584370,B73 X PHN82,2022-05-11,62,NA,NA,187.35
525,22-C-1584382,Crawfordsville,0,Low,75,4352,17.5,1,2,18,1584382,B73 X PHZ51,2022-05-11,53,NA,NA,149.53
607,22-C-1584470,Crawfordsville,0,Low,75,4352,17.5,2,7,12,1584470,B73 X PHZ51,2022-05-11,63,NA,NA,175.09
586,22-C-1584448,Crawfordsville,0,Low,75,4352,17.5,2,2,6,1584448,B84 X 3IIH6,2022-05-11,63,NA,NA,114.9
503,22-C-1584360,Crawfordsville,0,Low,75,4352,17.5,1,4,15,1584360,B84 X 3IIH6,2022-05-11,61,NA,NA,168.96
517,22-C-1584374,Crawfordsville,0,Low,75,4352,17.5,1,2,17,1584374,F42 X MO17,2022-05-11,64,NA,NA,144.1
599,22-C-1584462,Crawfordsville,0,Low,75,4352,17.5,2,5,5,1584462,F42 X MO17,2022-05-11,58,NA,NA,167.42
510,22-C-1584367,Crawfordsville,0,Low,75,4352,17.5,1,3,16,1584367,F42 X OH43,2022-05-11,59,NA,NA,166.74
592,22-C-1584455,Crawfordsville,0,Low,75,4352,17.5,2,4,3,1584455,F42 X OH43,2022-05-11,63,NA,NA,153.03
606,22-C-1584469,Crawfordsville,0,Low,75,4352,17.5,2,6,7,1584469,HOEGEMEYER 7089 AMXT,2022-05-11,59,NA,NA,221.71
524,22-C-1584381,Crawfordsville,0,Low,75,4352,17.5,1,9,17,1584381,HOEGEMEYER 7089 AMXT,2022-05-11,57,NA,NA,217.03
552,22-C-1584410,Crawfordsville,0,Low,75,4352,17.5,1,6,21,1584410,HOEGEMEYER 8065RR,2022-05-11,69,NA,NA,231.8
632,22-C-1584498,Crawfordsville,0,Low,75,4352,17.5,2,7,8,1584498,HOEGEMEYER 8065RR,2022-05-11,57,NA,NA,210.78
626,22-C-1584490,Crawfordsville,0,Low,75,4352,17.5,2,2,12,1584490,LH123HT X 3IIH6,2022-05-11,61,NA,NA,171.34
545,22-C-1584402,Crawfordsville,0,Low,75,4352,17.5,1,6,20,1584402,LH123HT X 3IIH6,2022-05-11,63,NA,NA,169.57
493,22-C-1584348,Crawfordsville,0,Low,75,4352,17.5,1,8,13,1584348,LH123HT X PHB47,2022-05-11,56,NA,NA,139.44
577,22-C-1584436,Crawfordsville,0,Low,75,4352,17.5,2,9,8,1584436,LH123HT X PHB47,2022-05-11,62,NA,NA,139.04
498,22-C-1584354,Crawfordsville,0,Low,75,4352,17.5,1,6,14,1584354,LH145 X LH162,2022-05-11,64,NA,NA,171.5
581,22-C-1584442,Crawfordsville,0,Low,75,4352,17.5,2,6,4,1584442,LH145 X LH162,2022-05-11,65,NA,NA,154.19
494,22-C-1584349,Crawfordsville,0,Low,75,4352,17.5,1,9,13,1584349,LH185 X LH145,2022-05-11,64,NA,NA,128.72
519,22-C-1584376,Crawfordsville,0,Low,75,4352,17.5,1,4,17,1584376,LH185 X LH82,2022-05-11,59,NA,NA,170.66
601,22-C-1584464,Crawfordsville,0,Low,75,4352,17.5,2,9,11,1584464,LH185 X LH82,2022-05-11,64,NA,NA,178.59
560,22-C-1584418,Crawfordsville,0,Low,75,4352,17.5,1,6,22,1584418,LH185 X W606S,2022-05-11,54,NA,NA,155.78
489,22-C-1584344,Crawfordsville,0,Low,75,4352,17.5,1,4,13,1584344,LH195 X 3IIH6,2022-05-11,60,NA,NA,163.22
573,22-C-1584432,Crawfordsville,0,Low,75,4352,17.5,2,4,6,1584432,LH195 X 3IIH6,2022-05-11,70,NA,NA,154.52
559,22-C-1584417,Crawfordsville,0,Low,75,4352,17.5,1,5,22,1584417,LH195 X LH123HT,2022-05-11,57,NA,NA,165.77
639,22-C-1584505,Crawfordsville,0,Low,75,4352,17.5,2,8,9,1584505,LH195 X LH123HT,2022-05-11,63,NA,NA,138.8
590,22-C-1584453,Crawfordsville,0,Low,75,4352,17.5,2,5,3,1584453,LH195 X LH185,2022-05-11,63,NA,NA,154.26
508,22-C-1584365,Crawfordsville,0,Low,75,4352,17.5,1,9,15,1584365,LH195 X LH185,2022-05-11,58,NA,NA,181.7
553,22-C-1584411,Crawfordsville,0,Low,75,4352,17.5,1,7,21,1584411,LH195 X PHM49,2022-05-11,62,NA,NA,69.54
633,22-C-1584499,Crawfordsville,0,Low,75,4352,17.5,2,9,3,1584499,LH195 X PHM49,2022-05-11,64,NA,NA,87.57
583,22-C-1584445,Crawfordsville,0,Low,75,4352,17.5,2,6,9,1584445,LH195 X PHZ51,2022-05-11,63,NA,NA,156.07
500,22-C-1584357,Crawfordsville,0,Low,75,4352,17.5,1,9,14,1584357,LH195 X PHZ51,2022-05-11,68,NA,NA,149.54
598,22-C-1584461,Crawfordsville,0,Low,75,4352,17.5,2,4,2,1584461,LH198 X PHB47,2022-05-11,54,NA,NA,148.47
516,22-C-1584373,Crawfordsville,0,Low,75,4352,17.5,1,9,16,1584373,LH198 X PHB47,2022-05-11,56,NA,NA,163.37
625,22-C-1584489,Crawfordsville,0,Low,75,4352,17.5,2,2,4,1584489,LH198 X PHZ51,2022-05-11,63,NA,NA,131.24
544,22-C-1584401,Crawfordsville,0,Low,75,4352,17.5,1,5,20,1584401,LH198 X PHZ51,2022-05-11,64,NA,NA,139.97
542,22-C-1584399,Crawfordsville,0,Low,75,4352,17.5,1,3,20,1584399,LH74 X PHM49,2022-05-11,62,NA,NA,NA
623,22-C-1584487,Crawfordsville,0,Low,75,4352,17.5,2,7,3,1584487,LH74 X PHM49,2022-05-11,58,NA,NA,158.79
563,22-C-1584422,Crawfordsville,0,Low,75,4352,17.5,1,2,23,1584422,LH74 X PHN82,2022-05-11,59,NA,NA,154.81
642,22-C-1584510,Crawfordsville,0,Low,75,4352,17.5,2,4,4,1584510,LH74 X PHN82,2022-05-11,69,NA,NA,160.94
549,22-C-1584406,Crawfordsville,0,Low,75,4352,17.5,1,2,21,1584406,LH82 X PHB47,2022-05-11,58,NA,NA,114.51
630,22-C-1584494,Crawfordsville,0,Low,75,4352,17.5,2,8,8,1584494,LH82 X PHB47,2022-05-11,59,NA,NA,134
638,22-C-1584504,Crawfordsville,0,Low,75,4352,17.5,2,3,7,1584504,LH82 X PHJ89,2022-05-11,61,NA,NA,178.65
558,22-C-1584416,Crawfordsville,0,Low,75,4352,17.5,1,4,22,1584416,LH82 X PHJ89,2022-05-11,54,NA,NA,156.13
589,22-C-1584452,Crawfordsville,0,Low,75,4352,17.5,2,5,12,1584452,LH82 X W606S,2022-05-11,58,NA,NA,157.16
507,22-C-1584364,Crawfordsville,0,Low,75,4352,17.5,1,8,15,1584364,LH82 X W606S,2022-05-11,57,NA,NA,158.48
649,22-C-1584517,Crawfordsville,0,Low,75,4352,17.5,2,6,2,1584517,N209 X 3IIH6,2022-05-11,65,NA,NA,181.18
570,22-C-1584429,Crawfordsville,0,Low,75,4352,17.5,1,9,23,1584429,N209 X 3IIH6,2022-05-11,68,NA,NA,182.48
624,22-C-1584488,Crawfordsville,0,Low,75,4352,17.5,2,3,6,1584488,PHB47 X 3IIH6,2022-05-11,66,NA,NA,190.78
543,22-C-1584400,Crawfordsville,0,Low,75,4352,17.5,1,4,20,1584400,PHB47 X 3IIH6,2022-05-11,69,NA,NA,147.07
556,22-C-1584414,Crawfordsville,0,Low,75,4352,17.5,1,2,22,1584414,PHB47 X LH185,2022-05-11,61,NA,NA,125.37
636,22-C-1584502,Crawfordsville,0,Low,75,4352,17.5,2,8,11,1584502,PHB47 X LH185,2022-05-11,53,NA,NA,143.4
506,22-C-1584363,Crawfordsville,0,Low,75,4352,17.5,1,7,15,1584363,PHB47 X PHJ89,2022-05-11,60,NA,NA,171.94
499,22-C-1584356,Crawfordsville,0,Low,75,4352,17.5,1,8,14,1584356,PHB47 X PHK56,2022-05-11,44,NA,NA,159.17
582,22-C-1584444,Crawfordsville,0,Low,75,4352,17.5,2,8,3,1584444,PHB47 X PHK56,2022-05-11,64,NA,NA,167.04
531,22-C-1584388,Crawfordsville,0,Low,75,4352,17.5,1,8,18,1584388,PHG39 X PHM49,2022-05-11,33,NA,NA,149.53
612,22-C-1584476,Crawfordsville,0,Low,75,4352,17.5,2,9,12,1584476,PHG39 X PHM49,2022-05-11,62,NA,NA,174.89
528,22-C-1584385,Crawfordsville,0,Low,75,4352,17.5,1,5,18,1584385,PHG39 X PHN82,2022-05-11,65,NA,NA,166.45
518,22-C-1584375,Crawfordsville,0,Low,75,4352,17.5,1,3,17,1584375,PHJ40 X LH82,2022-05-11,66,NA,NA,189.04
600,22-C-1584463,Crawfordsville,0,Low,75,4352,17.5,2,3,10,1584463,PHJ40 X LH82,2022-05-11,72,NA,NA,140.08
557,22-C-1584415,Crawfordsville,0,Low,75,4352,17.5,1,3,22,1584415,PHK56 X 3IIH6,2022-05-11,62,NA,NA,148.9
637,22-C-1584503,Crawfordsville,0,Low,75,4352,17.5,2,6,11,1584503,PHK56 X 3IIH6,2022-05-11,40,NA,NA,177
551,22-C-1584409,Crawfordsville,0,Low,75,4352,17.5,1,5,21,1584409,PHK56 X LH145,2022-05-11,69,NA,NA,140.66
611,22-C-1584475,Crawfordsville,0,Low,75,4352,17.5,2,2,3,1584475,PHK56 X LH185,2022-05-11,61,NA,NA,148.93
530,22-C-1584387,Crawfordsville,0,Low,75,4352,17.5,1,7,18,1584387,PHK56 X LH185,2022-05-11,62,NA,NA,155.96
550,22-C-1584408,Crawfordsville,0,Low,75,4352,17.5,1,4,21,1584408,PHK56 X LH198,2022-05-11,57,NA,NA,158.77
631,22-C-1584496,Crawfordsville,0,Low,75,4352,17.5,2,8,2,1584496,PHK56 X LH198,2022-05-11,59,NA,NA,164.14
605,22-C-1584468,Crawfordsville,0,Low,75,4352,17.5,2,4,11,1584468,PHK56 X LH82,2022-05-11,60,NA,NA,132.16
523,22-C-1584380,Crawfordsville,0,Low,75,4352,17.5,1,8,17,1584380,PHK56 X LH82,2022-05-11,42,NA,NA,172
535,22-C-1584392,Crawfordsville,0,Low,75,4352,17.5,1,4,19,1584392,PHK56 X PHJ89,2022-05-11,63,NA,NA,160.52
616,22-C-1584480,Crawfordsville,0,Low,75,4352,17.5,2,9,9,1584480,PHK56 X PHJ89,2022-05-11,57,NA,NA,180.46
490,22-C-1584345,Crawfordsville,0,Low,75,4352,17.5,1,5,13,1584345,PHK56 X W606S,2022-05-11,37,NA,NA,167.07
574,22-C-1584433,Crawfordsville,0,Low,75,4352,17.5,2,8,7,1584433,PHK56 X W606S,2022-05-11,52,NA,NA,134.92
509,22-C-1584366,Crawfordsville,0,Low,75,4352,17.5,1,2,16,1584366,PHK76 X 3IIH6,2022-05-11,62,NA,NA,149.55
591,22-C-1584454,Crawfordsville,0,Low,75,4352,17.5,2,7,2,1584454,PHK76 X 3IIH6,2022-05-11,61,NA,NA,145.19
613,22-C-1584477,Crawfordsville,0,Low,75,4352,17.5,2,3,11,1584477,PHK76 X LH145,2022-05-11,70,NA,NA,131.41
532,22-C-1584389,Crawfordsville,0,Low,75,4352,17.5,1,9,18,1584389,PHK76 X LH145,2022-05-11,64,NA,NA,125.16
526,22-C-1584383,Crawfordsville,0,Low,75,4352,17.5,1,3,18,1584383,PHK76 X LH198,2022-05-11,63,NA,NA,101.81
608,22-C-1584471,Crawfordsville,0,Low,75,4352,17.5,2,4,7,1584471,PHK76 X LH198,2022-05-11,67,NA,NA,179.08
502,22-C-1584359,Crawfordsville,0,Low,75,4352,17.5,1,3,15,1584359,PHK76 X LH82,2022-05-11,65,NA,NA,164.02
585,22-C-1584447,Crawfordsville,0,Low,75,4352,17.5,2,9,4,1584447,PHK76 X LH82,2022-05-11,69,NA,NA,151.61
487,22-C-1584342,Crawfordsville,0,Low,75,4352,17.5,1,2,13,1584342,PHK76 X W606S,2022-05-11,59,NA,NA,137.12
571,22-C-1584430,Crawfordsville,0,Low,75,4352,17.5,2,4,9,1584430,PHK76 X W606S,2022-05-11,59,NA,NA,145.09
641,22-C-1584509,Crawfordsville,0,Low,75,4352,17.5,2,3,4,1584509,PHN46 X PHB47,2022-05-11,59,NA,NA,191.36
562,22-C-1584421,Crawfordsville,0,Low,75,4352,17.5,1,9,22,1584421,PHN46 X PHB47,2022-05-11,62,NA,NA,149.61
521,22-C-1584378,Crawfordsville,0,Low,75,4352,17.5,1,6,17,1584378,PHN46 X PHK56,2022-05-11,58,NA,NA,169.97
603,22-C-1584466,Crawfordsville,0,Low,75,4352,17.5,2,9,6,1584466,PHN46 X PHK56,2022-05-11,63,NA,NA,195.59
634,22-C-1584500,Crawfordsville,0,Low,75,4352,17.5,2,2,8,1584500,PHN46 X W606S,2022-05-11,58,NA,NA,162.12
554,22-C-1584412,Crawfordsville,0,Low,75,4352,17.5,1,8,21,1584412,PHN46 X W606S,2022-05-11,58,NA,NA,152.83
575,22-C-1584434,Crawfordsville,0,Low,75,4352,17.5,2,5,8,1584434,PHP02 X LH145,2022-05-11,15,NA,NA,131.24
491,22-C-1584346,Crawfordsville,0,Low,75,4352,17.5,1,6,13,1584346,PHP02 X LH145,2022-05-11,18,NA,NA,154.9
597,22-C-1584460,Crawfordsville,0,Low,75,4352,17.5,2,5,11,1584460,PHP02 X LH185,2022-05-11,56,NA,NA,174.99
515,22-C-1584372,Crawfordsville,0,Low,75,4352,17.5,1,8,16,1584372,PHP02 X LH185,2022-05-11,62,NA,NA,152.91
497,22-C-1584353,Crawfordsville,0,Low,75,4352,17.5,1,5,14,1584353,PHP02 X LH198,2022-05-11,39,NA,NA,167.2
580,22-C-1584441,Crawfordsville,0,Low,75,4352,17.5,2,9,2,1584441,PHP02 X LH198,2022-05-11,58,NA,NA,164.88
538,22-C-1584395,Crawfordsville,0,Low,75,4352,17.5,1,7,19,1584395,PHP02 X LH82,2022-05-11,58,NA,NA,137.5
619,22-C-1584483,Crawfordsville,0,Low,75,4352,17.5,2,7,10,1584483,PHP02 X LH82,2022-05-11,61,NA,NA,153.77
564,22-C-1584423,Crawfordsville,0,Low,75,4352,17.5,1,3,23,1584423,PHP02 X PHB47,2022-05-11,55,NA,NA,191.1
643,22-C-1584511,Crawfordsville,0,Low,75,4352,17.5,2,9,5,1584511,PHP02 X PHB47,2022-05-11,60,NA,NA,170.48
527,22-C-1584384,Crawfordsville,0,Low,75,4352,17.5,1,4,18,1584384,PHP02 X PHG47,2022-05-11,56,NA,NA,111.91
